"U.S.  Economic Assistance, Constant 2012 $US ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: US Overseas Loans & Grants [Greenbook], http://gbk.eads.usaidallnet.gov/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prepared by USAID Economic Analysis and Data Services on March 28, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tq—In 1976 the U.S. Government changed the fiscal year from July-June to October-September. The Transition Quarter (TQ) reports the 3 month adjustment period of July, August and September in 1976.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Program Name,FY1946,FY1947,FY1948,FY1949,FY1950,FY1951,FY1952,FY1953,FY1954,FY1955,FY1956,FY1957,FY1958,FY1959,FY1960,FY1961,FY1962,FY1963,FY1964,FY1965,FY1966,FY1967,FY1968,FY1969,FY1970,FY1971,FY1972,FY1973,FY1974,FY1975,FY1976,FY1976tq,FY1977,FY1978,FY1979,FY1980,FY1981,FY1982,FY1983,FY1984,FY1985,FY1986,FY1987,FY1988,FY1989,FY1990,FY1991,FY1992,FY1993,FY1994,FY1995,FY1996,FY1997,FY1998,FY1999,FY2000,FY2001,FY2002,FY2003,FY2004,FY2005,FY2006,FY2007,FY2008,FY2009,FY2010,FY2011,FY2012
Kazakhstan,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,221","138,044,579","54,392,855","39,118,523","10,952,854","33,239,121","59,640,211","61,589,497","53,806,667","59,865,380","55,096,241","43,744,488","40,666,556","31,093,446","27,213,000","27,786,675","28,433,536","28,376,745","24,403,393","11,789,438"
Kazakhstan,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,601","35,105",,"161,089,989","15,586","19,500"
Kazakhstan,Peace Corps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,805,922","2,483,762","2,473,239","2,143,253","2,308,877","4,156,068","2,574,226","2,950,075","2,807,284","2,821,578","2,708,692","2,766,284","2,337,502","2,218,497","2,302,581","2,916,175","3,928,136","3,007,972","2,948,612","628,459"
Kenya,Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,427,075","14,808,987","17,766,094","35,057,738","45,041,437","49,006,639","15,578,798","24,656,436","23,785,515",,"309,467",,"-70,986",
Kenya,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"284,124","335,965"
Kenya,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,762,842","28,819,566","25,430,780","18,129,685","19,112,864","17,669,997","19,777,878","25,220,284","27,041,936","41,566,332","63,780,243","89,570,435","88,501,462","113,572,841"
Kenya,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,666,737","12,315,749","22,455,025","60,228,690","40,652,857","46,877,023","26,467,483","26,774,492","17,295,522","16,649,425",,,"1,507,872",,,,,,"444,139","50,275,768","1,758,323","2,163,365","4,108,822","7,578,719","11,345,341","63,714","15,330,036","7,212,859","4,197,843","84,907,666","4,470,920","772,775","7,807,142"
Kenya,Food For Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,103,626",,,"3,938,390","26,848,990","18,118,554","10,249,069","10,532","7,619,954","7,743,998","7,518,350","5,822,581"
Kenya,Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,978,683","133,304,759","184,351,430","318,928,579","35,172,582","12,293,992","3,407,563","1,354,685","342,725"
Kenya,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"504,279,020","534,978,081","487,203,166","497,760,438","334,398,717"
Kenya,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,493,379","1,433,819","4,575,065","1,698,005","4,460,308","12,692,760","12,914,736","6,111,424","6,590,895","14,335,933","19,364,223","21,075,277","33,035,806","42,928,818","57,726,135","70,432,453","74,969,035"
Kenya,Millennium Challenge Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,144","9,360","14,904,286","14,619","14,049","1,321","-2,481,169","-364,881"
Kenya,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,912",,,"61,885",,,,,,,,"152,753","67,728",,,,,"10,606",,"74,017",,"79,566","25,994","726,807","3,775,921"
Kenya,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,368,856","3,807,818","4,421,846","1,394,781","5,225,696","10,207,244","6,190,090","9,561,630"
Kenya,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,866","176,646","327,991","70,870","22,131",,,,,,,,"666,576","2,211,760","12,886,377","18,169,182","13,219,987","16,947,392","19,229,097","16,074,634","27,334,288","32,790,241","25,770,746","16,514,883"
Kenya,Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,948,613",,"402,254","6,575,832","54,121,596","13,742,622",,,,,"3,473,743","27,789,248","26,999,244","2,074,262",,,,"6,101,100",,,,,"1,906,130","10,818,720"
Kenya,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,828","105,536","408,498","621,173","474,485","330,057","391,625","594,323",,,"563,114","588,123","650,190","638,909","1,201,795","929,166","1,112,037","1,262,378","1,137,609","1,588,714","1,554,893","4,337,581"
Kenya,Other USAID Assistance,,,,,,,,,"27,523,264","3,500,906","6,824","6,577",,"1,888,322","621,674","2,451,190","19,394,142","29,329,132","19,520,368","25,001,706","23,335,363","15,994,860","13,852,322","11,720,493","28,039,383","9,668,176","9,231,715","51,389,895","45,974,771","57,619,890","12,941,924","3,217,102","92,200,711","87,390,182","45,369,603","42,492,613","33,203,259","59,099,010","61,421,218","62,526,029","27,801,825","51,782,214","39,304,954","56,589,220","76,737,201","58,033,141","38,897,930","28,917,978","24,028,797","25,779,688","22,154,445","16,009,152","19,643,173","50,094,884",,,"13,510,990","6,838,821","5,452,550","5,699,466","7,817,317","11,556,489","6,758,334","24,965,085","44,572,118","43,724,101","55,654,262","74,945,830"
Kenya,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,495","5,411","11,588",,,,,"131,793",,"20,000"
Kenya,Peace Corps,,,,,,,,,,,,,,,,,,,"591,526","6,395,785","8,537,328","4,963,922","8,524,506","7,643,799","10,152,190","7,826,619","7,912,898","7,582,116","6,287,148","6,046,532","7,964,261","1,930,261","8,484,898","7,746,546","9,593,761","8,326,338","7,022,216","6,321,108","8,128,866","9,402,425","8,398,487","6,938,505","7,059,541","6,477,173","5,667,464","4,229,877","3,931,256","3,825,472","4,085,456","4,396,794","4,306,944","3,232,924","4,112,091","6,254,290","6,622,853","4,613,319","4,322,912","4,012,049","4,070,398","3,514,089","2,947,330","2,671,862","2,895,188","2,259,215","2,436,704","2,078,303","2,613,340","2,217,250"
Kenya,Title I,,,,,,,,,,,,,,,,,,,,"19,768,791","54,638,900",,,,,,,,,,,,,,,"39,602,377","33,588,406","29,865,979","28,608,628","9,195,289","17,813,269","17,410,406","18,742,144","16,430,746","7,908,477",,,,,,,,,,,,,,"5,729,104",,,,,,,,,
Kenya,Title II,,,,,,,,,,,"682,450","657,662","1,276,915","6,294","621,674","9,191,962","39,394,351","4,189,876","2,366,105","2,907,175","29,026,916","4,412,375","4,262,253","509,587","3,867,501","6,445,451","2,198,027","1,684,915","1,964,734","3,556,783","6,968,729","965,130","4,643,845","2,351,733","3,313,916","7,765,510","23,276,765","6,497,160","5,292,094","17,027,739","43,321,869","4,937,225","2,382,930","1,978,608","2,857,041","2,855,247","17,728,557","15,242,329","34,908,739","28,027,355","9,013,879","3,137,144","16,070,411","32,694,983","16,093,957","38,923,411","63,664,263","26,429,953","44,333,607","51,316,833","53,764,148","106,351,840","96,359,564","96,478,477","144,801,992","106,906,344","122,770,781","86,571,600"
Kiribati,Peace Corps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,272,502","1,374,097","1,252,206","1,298,126","1,362,933","1,581,759","1,361,161","1,203,350","995,252","673,916","31,509","-22,747","-14,985",
"Korea, North",Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"318,142",,"306,691","717,894","980,345",,,"99,997,429","-3,143,724",,,
"Korea, North",Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,017,139",,,,,,,,"1,560,000"
"Korea, North","Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,292",,,"19,558,279","21,023,081","1,680,486",,,
"Korea, North",Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,042",,,,
"Korea, North",Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172,387,982","29,698,478","108,425,654","34,358,136","24,591,288","10,553,892",,,,,,,,
"Korea, North",Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,732","82,354","153,690","169,251",,"202,416","197,421","98,498","1,361,646","1,975,598","2,651,862","4,512,354","1,512,824","1,467,147","1,130,000"
"Korea, North",Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"708,090",,,"4,462,791",,"9,572","622,795","916,530","-2,638"
"Korea, North",Title II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,726,397","71,394,728","98,079,298","61,984,775","79,354,030","2,260,080",,"19,954,644","55,364,317","8,425,055",,,"95,491,269","8,066,857","3,019,391",,
"Korea, South",Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154,792","152,000"
"Korea, South",Economic Support Fund/Security Support Assistance,,,,,,,,,"1,401,569,306","1,653,127,976","2,196,806,360","1,969,696,935","1,372,044,738","1,327,490,060","1,207,912,232","1,137,964,886","564,854,393","538,698,347","450,743,032","409,330,256","348,892,141","248,196,097","186,473,563","101,917,326","48,343,763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,492",,,,,"173,820",,,,,,,
"Korea, South",Inactive Programs,"54,854,438","670,416,858","811,727,642","1,112,510,765","781,831,362","662,171,429","1,073,797,116","991,116,502","469,306,943","-16,804,350","-1,364,900",,,,,,,,,,,,,,,,"37,366,464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, South",Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"326,545","212,760",,,,
"Korea, South",Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,404",,,
"Korea, South","Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"336,052","23,778",,,,,"6,544",
"Korea, South",Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"587,327","1,063,295","677,671","303,915","270,964","18,281",,"1,159",,"14,377,540","5,716,976","1,833,915","1,406,084","1,198,356","1,068,550"
"Korea, South",Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,929","290,241","167,935","117,748","99,754",,,,,,,,,,,,,,,,,,
"Korea, South",Other USAID Assistance,,,,,,,"72,652,038","291,127,094","234,300,609","453,017,281","34,122,497","40,775,028","72,784,132","114,558,175","46,625,536","82,727,657","231,517,573","226,851,860","196,386,728","302,927,647","486,627,701","384,428,177","214,178,207","129,435,004","120,859,408","278,995,948","131,881,639","114,574,191","107,274,466","72,202,701","19,246,964","3,217","37,052","43,390","1,547,208",,,,,,,,,,,,,,,,,,,,,,,"62,590","61,338",,,"56,035",,,,,,
"Korea, South",Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,026",,,,,254,"4,840","8,500"
"Korea, South",Peace Corps,,,,,,,,,,,,,,,,,,,,,"2,845,776","7,721,656","9,057,287","7,134,213","7,735,002","8,747,398","8,792,109","8,003,344","10,216,616","7,113,567","5,973,196","1,608,551","7,206,606","6,690,725","6,453,839","5,608,287","4,393,363",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, South",Title I,,,,,,,,,,"42,010,876","286,628,975","104,568,218","266,236,694","173,096,143",,"265,954,098","366,670,502","371,701,860","469,671,873","200,013,648","216,848,134","190,283,674","300,488,828","639,531,223","369,346,350","404,682,241","860,307,891","616,257,506",,"30,944,015","387,594,044","42,787,451","231,883,507","162,856,815","101,719,566","70,103,587","57,324,213",,,,,,,,,,,,,"2,184,670",,,,,,,,,,,,,,,,,,
"Korea, South",Title II,,,,,,,"2,179,561","1,427,094","9,174,421","74,219,215","114,651,590","179,541,657","142,375,978","106,375,448","87,656,009","170,357,694","61,818,828","67,636,570","197,569,781","168,034,722","434,834,578","150,020,752","205,120,920","321,549,164","133,912,224","89,775,924","70,336,874","55,180,952","28,292,167","20,273,665","995,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-400,000"
Kosovo,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"264,355",,,,
Kosovo,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,936,062","1,447,981","1,664,349","1,120,781","477,201"
Kosovo,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,137","48,241,496","28,760,570","21,026,793",
Kosovo,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302,149","1,337,848","950,584","922,169","808,412"
Kosovo,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,932,638","6,617,576","930,747","1,423,701","32,877"
Kosovo,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,476,632","1,796,019","610,499","765,662","989,984"
Kosovo,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212,973,090","85,054,217","150,081,654","76,116,239","73,839,017"
Kosovo,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,703",,
Kuwait,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,721",,,,,,,
Kuwait,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,166,637","564,041","1,114,931","10,565","5,252","289,555",,
Kuwait,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,850",,,"11,268"
Kuwait,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"213,504","452,362",,"96,419","145,324","139,552",,,,,,,,,,"201,725","288,448",,,,,"216,000"
Kyrgyzstan,Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,724",,"269,210","298,532","112,070","544,242","319,141",,,,
Kyrgyzstan,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,628","112,663","969,142",,"23,386","770,923","181,233","15,957","40,508","32,232",,
Kyrgyzstan,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,649",,,,"425,521",,"16,166","24,612","1,908,146"
Kyrgyzstan,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104,197","1,717,966",,"1,237,804","1,722,586","2,105,954",,,-102,,"623,841",,
Kyrgyzstan,Food For Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,399,010",,"1,243,160","948,751","1,529,748",,,"2,660","652,989",,"891,448","751,448"
Kyrgyzstan,Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,680","25,776","53,688",,"1,018",370
Kyrgyzstan,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"409,989","393,645","1,874,210","1,262,312","1,737,574"
Kyrgyzstan,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,359","33,799","18,401",,"115,880",,,,,"14,551,523","916,530","50,000"
Kyrgyzstan,Millennium Challenge Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,673",,"18,842,226","3,282,700","232,685",41,"-322,911"
Kyrgyzstan,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,406",,,,,,,,"34,220","540,001",,,"1,041,041","2,513,088","1,864,941","2,815,653","2,000,000"
Kyrgyzstan,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220,646","1,818,457","3,537,470","1,289,654","660,629","1,403,047","1,355,638","1,678,438","1,704,978"
Kyrgyzstan,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,111","251,969","344,527","699,255","697,950","2,063,385","2,131,354","1,922,745","1,460,885","9,518,378","8,318,170","7,177,856","6,303,079"
Kyrgyzstan,Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,509,735","18,124,798","7,225,429","10,161,085","4,490,777","7,711,605","25,523,880","20,355,845",,,,"2,800,465",,,,,,,,
Kyrgyzstan,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,370","21,789","119,316","145,457","112,885","85,282","138,678","842,852","814,226","1,097,012","3,988,628","3,945,222","4,973,910","5,891,701","4,840,328","6,607,562","8,381,912","4,217,852","3,383,486"
Kyrgyzstan,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,605,337","32,962,837","22,155,734","5,551,391","20,855,708","40,445,095","37,585,132","32,125,322","48,282,996","60,480,833","34,052,618","35,682,876","27,299,488","28,805,313","23,972,971","27,892,786","79,326,196","40,295,696","57,523,403"
Kyrgyzstan,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,100",,
Kyrgyzstan,Peace Corps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,087,389",,"2,556,717","1,489,449","1,612,398","1,215,327","1,750,686","1,596,818","1,438,001","1,330,673","1,803,341","1,996,941","1,493,818","1,551,007","1,629,803","1,524,486","2,174,129","1,750,327","1,442,608","1,250,894"
Kyrgyzstan,Title I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,078,725","44,110,542","26,719,270","28,862,079","21,771,971","19,915,495","19,614,231",,,,,,,,,,,,,,
Kyrgyzstan,Title II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,652",,,,,"129,969","127,296","255,000"
Laos,Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"332,072",,,"1,251,809","2,817,784","786,181","2,050",,"1,004,453","82,126","-2,624",-564,,
Laos,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,997",,"127,648","270,619"
Laos,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,744,928","2,322,289",,"2,342,332","-13,005","1,189,401","347,640",,"45,716","702,110",,"1,667,256","1,809,444","1,331,590"
Laos,Economic Support Fund/Security Support Assistance,,,,,,,,,,"286,374,139","325,528,622","282,794,552","191,537,190","149,177,404","253,642,918","188,741,618","177,577,615","228,048,967","194,612,149","225,596,789","261,811,395","254,263,113","283,439,816","209,440,106","211,262,244","190,601,192","207,933,384","189,552,890","129,672,431","85,362,799",,,,,,,,,,,,,,,,"1,364,994",,,,,,,,,,,,"497,299",,"280,008","173,820",,"326,545","862,212","52,515","25,993",,"24,999"
Laos,Food For Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,234","2,093,045","1,633,189","1,662,922","1,491,470"
Laos,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,016,686","1,026,510","816,148","1,833,529","365,848"
Laos,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"554,484","2,373,449","65,123",,,,,,,"119,733",,,"613,248",,
Laos,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,287,148","3,201,105",,,,,,,,,,,,,,,"332,989","923,379","2,088,625","2,714,170","2,950,853","2,889,776","3,112,772","2,776,234","3,407,434","4,710,569","4,914,672","5,209,846","5,344,784","5,257,600","3,066,907","2,178,474","2,274,918",,"1,173,941","1,101,546","1,942,611","1,337,116","332,784","1,559,628"
Laos,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,362,973","2,287,991","2,390,922","1,935,458","1,263,660","1,662,403","1,472,115","1,689,443","2,734,768","3,084,308","608,050","3,013,927","1,889,391","5,319,981","4,513,315","1,550,000"
Laos,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,321",,,"32,537","67,439","156,964","302,717","99,382","271,732","340,417","281,160","597,233","512,880","194,455"
Laos,Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"444,485",,,,,,,,,,
Laos,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,150","62,087","59,017","50,571",,,,,,,"12,726",,"15,212","19,144","25,494",,"29,194","41,622","22,687","210,856","408,681","462,500"
Laos,Other USAID Assistance,,,,,,,,,,,"6,824,499","9,864,926","10,853,774","11,329,929","9,325,107","9,804,759",,,"49,096,682","68,609,333","63,745,383","57,360,876","51,679,816","55,544,943","39,641,886","34,529,201","7,033,687","11,794,402","22,005,019","1,067,035",,,,,,,,,,,,,,,,"16,059",,,,,,,,,,,"158,435","31,295",-469,"179,473",,,,"53,190","315,091","364,889","205,669","374,480"
Laos,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,467",,"34,000"
Laos,Peace Corps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"485,799","52,776",,,,,,,,,,,,,,,,,,,,
Laos,Title II,,,,,,,,,,,"5,459,600","6,577",,,,"1,838,392","606,067","2,992,769","10,055,947","1,750,119","2,282,312","7,170,109","7,991,724","1,019,173","9,185,315","2,762,336","14,506,980","12,636,859","16,896,711","4,623,818",,,,"3,638,968","5,160,930",,,,,"2,857,315",,,,"3,028,446","2,525,718",,,"2,028,239",,,,,,,,,,"876,392","867,689","26,921",,,,,"120,779","2,822,710","1,516,349",
Latin America & Caribbean (not specified),Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,007,250","19,096,691","17,700,468","12,798,246","11,307,076","14,053,585","11,373,216","12,399,048","11,085,081","323,908","-67,219","-612,733","-13,963","-82,465"
Latin America & Caribbean (not specified),Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,709,169","660,826","2,927,423","13,309,872","15,221,881","10,390,080","7,069,833","19,225,192","8,001,514","11,317,912",,"234,037",,"270,935","50,633,216",
